Open,High,Low,Close,Adj Close,Volume
19850.900390625,19867.55078125,19603.55078125,19659.900390625,19659.900390625,334900
19659.75,19695.900390625,19563.099609375,19646.05078125,19646.05078125,258700
19666.349609375,19772.75,19597.599609375,19753.80078125,19753.80078125,295100
19784.0,19795.599609375,19704.599609375,19733.55078125,19733.55078125,298000
19655.400390625,19678.25,19423.55078125,19526.55078125,19526.55078125,290700
19463.75,19537.650390625,19296.44921875,19381.650390625,19381.650390625,315700
19462.80078125,19538.849609375,19436.44921875,19517.0,19517.0,280800
19576.849609375,19620.44921875,19524.80078125,19597.30078125,19597.30078125,216600
19627.19921875,19634.400390625,19533.099609375,19570.849609375,19570.849609375,260300
19578.80078125,19645.5,19467.5,19632.55078125,19632.55078125,266500
19605.55078125,19623.599609375,19495.400390625,19543.099609375,19543.099609375,312200
19554.25,19557.75,19412.75,19428.30078125,19428.30078125,235500
19383.94921875,19465.849609375,19257.900390625,19434.55078125,19434.55078125,243900
19369.0,19482.75,19317.19921875,19465.0,19465.0,0
19450.55078125,19461.55078125,19326.25,19365.25,19365.25,268700
19301.75,19373.80078125,19253.599609375,19310.150390625,19310.150390625,256100
19320.650390625,19425.94921875,19296.30078125,19393.599609375,19393.599609375,262600
19417.099609375,19443.5,19381.30078125,19396.44921875,19396.44921875,208700
19439.19921875,19472.05078125,19366.599609375,19444.0,19444.0,225200
19535.150390625,19584.44921875,19369.0,19386.69921875,19386.69921875,268300
19297.400390625,19339.55078125,19229.69921875,19265.80078125,19265.80078125,466500
19298.349609375,19366.849609375,19249.69921875,19306.05078125,19306.05078125,248200
19374.849609375,19377.900390625,19309.099609375,19342.650390625,19342.650390625,307400
19433.44921875,19452.80078125,19334.75,19347.44921875,19347.44921875,233000
19375.55078125,19388.19921875,19223.650390625,19253.80078125,19253.80078125,562600
19258.150390625,19458.55078125,19255.69921875,19435.30078125,19435.30078125,333000
19525.05078125,19545.150390625,19432.849609375,19528.80078125,19528.80078125,296800
19564.650390625,19587.05078125,19525.75,19574.900390625,19574.900390625,256800
19581.19921875,19636.44921875,19491.5,19611.05078125,19611.05078125,287600
19598.650390625,19737.0,19550.05078125,19727.05078125,19727.05078125,304900
19774.80078125,19867.150390625,19727.05078125,19819.94921875,19819.94921875,288100
19890.0,20008.150390625,19865.349609375,19996.349609375,19996.349609375,248800
20110.150390625,20110.349609375,19914.650390625,19993.19921875,19993.19921875,328100
19989.5,20096.900390625,19944.099609375,20070.0,20070.0,251400
20127.94921875,20167.650390625,20043.44921875,20103.099609375,20103.099609375,275100
20156.44921875,20222.44921875,20129.69921875,20192.349609375,20192.349609375,438200
20155.94921875,20195.349609375,20115.69921875,20133.30078125,20133.30078125,264900
19980.75,20050.650390625,19878.849609375,19901.400390625,19901.400390625,378100
19840.55078125,19848.75,19709.94921875,19742.349609375,19742.349609375,275100
19744.849609375,19798.650390625,19657.5,19674.25,19674.25,246400
19678.19921875,19734.150390625,19601.55078125,19674.55078125,19674.55078125,188400
19682.80078125,19699.349609375,19637.44921875,19664.69921875,19664.69921875,204900
19637.05078125,19730.69921875,19554.0,19716.44921875,19716.44921875,203600
19761.80078125,19766.650390625,19492.099609375,19523.55078125,19523.55078125,352800
19581.19921875,19726.25,19551.05078125,19638.30078125,19638.30078125,243500
19622.400390625,19623.19921875,19479.650390625,19528.75,19528.75,221700
19446.30078125,19457.80078125,19333.599609375,19436.099609375,19436.099609375,277100
19521.849609375,19576.94921875,19487.30078125,19545.75,19545.75,234900
19621.19921875,19675.75,19589.400390625,19653.5,19653.5,159100
19539.44921875,19588.94921875,19480.5,19512.349609375,19512.349609375,165100
19565.599609375,19717.80078125,19565.44921875,19689.849609375,19689.849609375,216600
19767.0,19839.19921875,19756.94921875,19811.349609375,19811.349609375,213700
19822.69921875,19843.30078125,19772.650390625,19794.0,19794.0,217900
19654.55078125,19805.400390625,19635.30078125,19751.05078125,19751.05078125,255000
19737.25,19781.30078125,19691.849609375,19731.75,19731.75,181000
19843.19921875,19849.75,19775.650390625,19811.5,19811.5,185800
19820.44921875,19840.94921875,19659.94921875,19671.099609375,19671.099609375,198900
19545.19921875,19681.80078125,19512.349609375,19624.69921875,19624.69921875,230300
19542.150390625,19593.80078125,19518.69921875,19542.650390625,19542.650390625,198300
19521.599609375,19556.849609375,19257.849609375,19281.75,19281.75,176000
19286.44921875,19347.30078125,19074.150390625,19122.150390625,19122.150390625,225300
19027.25,19041.69921875,18837.849609375,18857.25,18857.25,300400
18928.75,19076.150390625,18926.650390625,19047.25,19047.25,205200
19053.400390625,19158.5,18940.0,19140.900390625,19140.900390625,180100
19232.94921875,19233.69921875,19056.44921875,19079.599609375,19079.599609375,206000
19064.05078125,19096.05078125,18973.69921875,18989.150390625,18989.150390625,194100
19120.0,19175.25,19064.150390625,19133.25,19133.25,245600
19241.0,19276.25,19210.900390625,19230.599609375,19230.599609375,189500
19345.849609375,19423.0,19309.69921875,19411.75,19411.75,180700
19404.05078125,19423.5,19329.099609375,19406.69921875,19406.69921875,198700
19449.599609375,19464.400390625,19401.5,19443.5,19443.5,195000
19457.400390625,19463.900390625,19378.349609375,19395.30078125,19395.30078125,208400
19351.849609375,19451.30078125,19329.44921875,19425.349609375,19425.349609375,152200
19486.75,19494.400390625,19414.75,19443.55078125,19443.55078125,189300
19651.400390625,19693.19921875,19579.650390625,19675.44921875,19675.44921875,291500
19674.69921875,19875.25,19627.0,19765.19921875,19765.19921875,282700
19674.75,19806.0,19667.44921875,19731.80078125,19731.80078125,236800
19731.150390625,19756.44921875,19670.5,19694.0,19694.0,173800
19770.900390625,19829.099609375,19754.05078125,19783.400390625,19783.400390625,195000
19784.0,19825.55078125,19703.849609375,19811.849609375,19811.849609375,184500
19828.44921875,19875.150390625,19786.75,19802.0,19802.0,170000
19809.599609375,19832.849609375,19768.849609375,19794.69921875,19794.69921875,145900
19844.650390625,19916.849609375,19800.0,19889.69921875,19889.69921875,229600
19976.55078125,20104.650390625,19956.30078125,20096.599609375,20096.599609375,236200
20108.5,20158.69921875,20015.849609375,20133.150390625,20133.150390625,486600
20194.099609375,20291.55078125,20183.69921875,20267.900390625,20267.900390625,265800
20601.94921875,20702.650390625,20507.75,20686.80078125,20686.80078125,381100
20808.900390625,20864.05078125,20711.150390625,20855.099609375,20855.099609375,421000
20950.75,20961.94921875,20852.150390625,20937.69921875,20937.69921875,359200
20932.400390625,20941.25,20850.80078125,20901.150390625,20901.150390625,275000
20934.099609375,21006.099609375,20862.69921875,20969.400390625,20969.400390625,292400
20965.30078125,21026.099609375,20923.69921875,20997.099609375,20997.099609375,212900
21018.55078125,21037.900390625,20867.150390625,20906.400390625,20906.400390625,244900
20929.75,20950.0,20769.5,20926.349609375,20926.349609375,260300
21110.400390625,21210.900390625,21074.44921875,21182.69921875,21182.69921875,334400
21287.44921875,21492.30078125,21235.30078125,21456.650390625,21456.650390625,508800
21434.80078125,21482.80078125,21365.349609375,21418.650390625,21418.650390625,249700
21477.650390625,21505.05078125,21337.75,21453.099609375,21453.099609375,249800
21543.5,21593.0,21087.349609375,21150.150390625,21150.150390625,363900
21033.94921875,21288.349609375,20976.80078125,21255.05078125,21255.05078125,277500
21295.849609375,21390.5,21232.44921875,21349.400390625,21349.400390625,284700
21365.19921875,21477.150390625,21329.44921875,21441.349609375,21441.349609375,219500
21497.650390625,21675.75,21495.80078125,21654.75,21654.75,256500
21715.0,21801.44921875,21678.0,21778.69921875,21778.69921875,393100
21737.650390625,21770.30078125,21676.900390625,21731.400390625,21731.400390625,270900
